"","screenName","location","lon","lat"
"romasulweb","romasulweb","Roma, Italy",12.4963655,41.9027835
"Piergiulio58","Piergiulio58","📍Lake Como and surroundings",9.2571676,46.0160486
"_mariiise","_mariiise","Chocolate factory",-95.9047537,36.0168013
"samuelecorona75","samuelecorona75","Cagliari, Sardinia",9.1216613,39.2238411
"GoSalute","GoSalute","Milano",-75.163389,39.9629406
"loudvision","loudvision","Italia",12.56738,41.87194
"KnightGala1","KnightGala1","Live in  Osaka Japanese. 🗾",-115.196995,36.143962
"zuuuuuuuuuuuul","zuuuuuuuuuuuul","Stockholm, Sweden",18.0685808,59.3293235
"rep_roma","rep_roma","Roma, Italia",12.4963655,41.9027835
"WisterianW","WisterianW","Tokyo",139.6917064,35.6894875
"Obakedreams","Obakedreams","Italy",12.56738,41.87194
"Dietmar_Bauer","Dietmar_Bauer","Mering, Deutschland",10.9861466,48.2653605
"akudoyui","akudoyui","Ota-ku, Tokyo",139.7160511,35.5612568
"GenePerfect","GenePerfect","Egypt",30.802498,26.820553
"peterdelputte","peterdelputte","Antwerp",4.4024643,51.2194475
"rihajamil","rihajamil","School of Medicine",-122.175758,37.4318102
"Karlan1Michelle","Karlan1Michelle","Grand Rapids, MI",-85.6680863,42.9633599
"MplsLocalBiZ","MplsLocalBiZ","Minneapolis, MN USA",-93.2650108,44.977753
"lonedoggy","lonedoggy"," LI, NY",-73.134961,40.789142
"fa_bry80","fa_bry80","Caserta",14.367553,41.0854362
"zeniuseducation","zeniuseducation","Jakarta Selatan, DKI Jakarta",106.8105998,-6.2614927
"merikaranalik","merikaranalik","Papua New Guinea",143.95555,-6.314993
"HuffPostItalia","HuffPostItalia","Roma",-95.9036356,36.0766378
"InilahMojokerto","InilahMojokerto","Mojokerto, Jawa Timur",112.4401329,-7.4704747
"bregas_agas","bregas_agas","Indonesia",113.921327,-0.789275
"GesAU_it","GesAU_it","Italy",12.56738,41.87194
"il_taciturno","il_taciturno","Bari, Puglia",16.8718715,41.1171432
"addictedtogian","addictedtogian","Scilla, Calabria",15.7180247,38.2512005
"Miyarika382","Miyarika382","Italia",12.56738,41.87194
"FitradioBandung","FitradioBandung","Jl. Surya Sumantri No. 6c",107.5815555,-6.8916748
"AntonioOrrico","AntonioOrrico","Milano",-75.163389,39.9629406
"martadelsignore","martadelsignore","Pontecorvo, Lazio",13.6637674,41.4545679
"sylverrat","sylverrat","Pécs - Szekszárd, Hungary 🇭🇺",18.232266,46.0727345
"Mycultureinblog","Mycultureinblog","Italia",12.56738,41.87194
"hanah1n","hanah1n","Wisconsin, USA",-88.7878678,43.7844397
"yuririn_mew","yuririn_mew","日本 大阪",135.5021651,34.6937378
"Darkvincii","Darkvincii","4th dimension",-122.6618405,45.550257
"KimiaFarmaCare","KimiaFarmaCare","Indonesia",113.921327,-0.789275
"lawlietismine","lawlietismine","Pisa, Toscana",10.4016888,43.7228386
"lara137","lara137","Zero Branco",12.1668149,45.601132
"MX3Supplements","MX3Supplements","Philippines",121.774017,12.879721
"sr202438","sr202438","Italia",12.56738,41.87194
"ClimentQD","ClimentQD","Exeter, England",-3.533899,50.718412
"_deoluu","_deoluu","Lagos, Nigeria",3.3792057,6.5243793
"JirAnne","JirAnne","Napoli",-94.705405,37.4196255
"BenessereMag","BenessereMag","Milano, Lombardia",9.189982,45.4642035
"olivefritte","olivefritte","Italy",12.56738,41.87194
"danirachmat","danirachmat","Jakarta - Tangerang Selatan - Seringnya online",106.7112933,-6.2835218
"chrstophrrrr","chrstophrrrr","SATX",-98.4936282,29.4241219
"LudicaMenteBris","LudicaMenteBris","Faenza, Emilia Romagna",11.8774091,44.2898527
"LordOfVenice","LordOfVenice","Venice, Veneto",12.3155151,45.4408474
"DebVis","DebVis","Friuli-Venezia Giulia, Italy",13.1033646,46.2259177
"eprnetwork","eprnetwork","US",-95.712891,37.09024
"renn_steffi","renn_steffi","Germany ,Galaxy,Universe",10.451526,51.165691
"SilviaGuessWhat","SilviaGuessWhat","Sardinia, Italy",9.0128926,40.1208752
"bleung_tri","bleung_tri","London, England",-0.1277583,51.5073509
"mirkoprocopio","mirkoprocopio","catanzaro (italy)",16.5876516,38.9097919
"funkeinteraktiv","funkeinteraktiv","Berlin",13.404954,52.5200066
"saishonouta13","saishonouta13","Arezzo",11.8796336,43.4632839
"ivanceno","ivanceno","Manaus, Amazonas - Brasil",-60.0217314,-3.1190275
"Beautyluv007","Beautyluv007","Lagos, Nigeria",3.3792057,6.5243793
"EIN_News","EIN_News","Washington DC",-77.0368707,38.9071923
"OCHASom","OCHASom","Mogadishu, Somalia ",45.3181623,2.0469343
"Elchrich_Elch","Elchrich_Elch","Noch im neueren Teil von Ulm",9.9876076,48.4010822
"whompingwilloow","whompingwilloow","camp nou",2.1228198,41.380896
"AvisponNoticias","AvisponNoticias","Guerrero, México",-99.5450974,17.4391926
"geppy2911","geppy2911","Italy",12.56738,41.87194
"Dochollyday2274","Dochollyday2274","Italia",12.56738,41.87194
"gerturco","gerturco","Asti, Piemonte",8.2064257,44.9007512
"AnjonRoy","AnjonRoy","Mankato, MN",-93.9993996,44.1635775
"EuropePMC","EuropePMC","London, UK",-0.1277583,51.5073509
"yournaqiya","yournaqiya","CGK - PGK - JOG",106.6537058,-6.1275282
"WinterLoverYeah","WinterLoverYeah","Canada 🇨🇦🍁",-106.346771,56.130366
"hidup_sihat","hidup_sihat","Roundabout Shah Alam",101.518461,3.073281
"carolina1torres","carolina1torres","not Joses bday",-83.5779673,35.805133
"giorgeeaw","giorgeeaw","Vicenza ↔️ Trento ",11.5354214,45.5454787
"KYLEyourEGO","KYLEyourEGO","Dammam Saudi Arabia",50.0887943,26.4206828
"pututmamen","pututmamen","Klaten - Yogyakarta - Lost",110.4514126,-7.6042398
"Il24ventiquattr","Il24ventiquattr","Naples, Campania",14.26812,40.8517983
"_steve3_","_steve3_","Highlands Ranch, CO",-104.9739333,39.5480789
"saifiasameer","saifiasameer","Delhi",77.1024902,28.7040592
"kandesita","kandesita","San Luis Potosí",-100.9855409,22.1564699
"LaCronicaDeHoy","LaCronicaDeHoy","México",-102.552784,23.634501
"HolzhauDe","HolzhauDe","Osek / Ustecky Kraj / CZ / Holzhau / Erzgebirge / Freistaat Sachsen",13.5900364,50.7325446
"mr_shreko","mr_shreko","Distrito Federal, México",-99.133208,19.4326077
"hartmanncrewph","hartmanncrewph","Malate, Manila",120.991585,14.570199
"Meztliii","Meztliii","CUU-MLM",-105.96896,28.7040064
"CheekyRaveness","CheekyRaveness","Birdlandia, Iowa.",-93.097702,41.8780025
"chnjstn","chnjstn","plus sixty five",-96.8379868,32.8320076
"FrydaMonsivais","FrydaMonsivais","Mty, NL, México",-100.3161126,25.6866142
"hannahrohlf","hannahrohlf","Davenport, IA",-90.5776367,41.5236437
"KendraMWu","KendraMWu","Oxford, England and Hong Kong",-1.2660382,51.7785091
"benmoonayu","benmoonayu","403, Jeet Complex, Ahmedabad",72.5594585,23.0337682
"agargmd","agargmd","Chicago, IL",-87.6297982,41.8781136
"KUSINews","KUSINews","San Diego, CA",-117.1610838,32.715738
"ChilpoNoticias","ChilpoNoticias","baja california",-115.2837585,30.8406338
"_lets_do_it_","_lets_do_it_","Florida, USA",-81.5157535,27.6648274
"LaSintesisMx","LaSintesisMx","México",-102.552784,23.634501
"MawleePearee","MawleePearee","Kingston, TN",-84.5085447,35.8809084
"DrSamRolland","DrSamRolland","Anchorage, Alaska",-149.9002778,61.2180556
"BrookePaige_H","BrookePaige_H","Waterloo, Ontario",-80.5204096,43.4642578
"karlamgy","karlamgy","Hermosillo, Sonora",-110.9559192,29.0729673
"serioluigj","serioluigj","Viadana, Lombardia",10.5259845,44.9448094
"CapitalCoahuila","CapitalCoahuila","Saltillo, Coahuila",-100.973678,25.4383234
"delamorareyes","delamorareyes","Escuinapa, Sinaloa.",-105.7791327,22.8317744
"SaraFujimura","SaraFujimura","Arizona",-111.0937311,34.0489281
"galllaaardo","galllaaardo","Distrito Federal, México",-99.133208,19.4326077
"vanschabollita","vanschabollita","México D.F.",-99.133208,19.4326077
"SpoilsToVictor","SpoilsToVictor","Silver Spring, MD",-77.026088,38.9906657
"imaginewellnes1","imaginewellnes1","Phoenix, AZ",-112.0740373,33.4483771
"myname__islove","myname__islove","Somewhere Over the Rainbow",-89.6811799,41.8019705
"AnethGaarza","AnethGaarza","Sabinas,Coahuila,México",-101.1334267,27.8647835
"fatinshaayen","fatinshaayen","Perak, Malaysia",101.090109,4.5921126
"chicagotribune","chicagotribune","Chicago, IL",-87.6297982,41.8781136
"rachelmschell","rachelmschell","Spokane, WA",-117.4260465,47.6587802
"clauhoni","clauhoni","Rio de Janeiro, Brazil",-43.1728965,-22.9068467
"WhinterQueen","WhinterQueen","Kalapuya/Siuslaw Territory",-123.6621143,43.9804357
"AntonioTonord","AntonioTonord","Guadalajara Jalisco",-103.3496092,20.6596988
"MonitorACP","MonitorACP","Puebla, Pue., México",-98.2062727,19.0414398
"_JessVEVO_","_JessVEVO_","𝖘𝖔𝖒𝖊𝖜𝖍𝖊𝖗𝖊 𝖔𝖛𝖊𝖗 𝖙𝖍𝖊 𝖗𝖆𝖎𝖓𝖇𝖔𝖜",-89.6811799,41.8019705
"AmazonasAtual","AmazonasAtual","Manaus",-60.0217314,-3.1190275
"jillmdeboer","jillmdeboer","Minneapolis, MN",-93.2650108,44.977753
"jamesthomas_UK","jamesthomas_UK","Nowhere special...sounds nice.",-117.8187411,49.1043091
"riskcomthai","riskcomthai","นนทบุรี 11000",100.4941285,13.8658492
"itisalleb","itisalleb","Kedah, Malaysia",100.3684595,6.1183964
"NautilusCarly","NautilusCarly","San Diego, CA, USA, Earth",-117.2545101,32.8055085
"andrealine_rush","andrealine_rush","ADMU",121.0780915,14.6394505
"sexy_bane","sexy_bane","Los Angeles, CA",-118.2436849,34.0522342
"amsirakh","amsirakh","Winterfell",-75.2023233,39.9562296
"SofiaLermaO","SofiaLermaO","Distrito Federal, México",-99.133208,19.4326077
"FiorellaGmez10","FiorellaGmez10","Misiones, Paraguay",-57.1013188,-26.8433512
"Mommarazza","Mommarazza","Indiana",-86.1349019,40.2671941
"Ahuarache","Ahuarache","México",-102.552784,23.634501
"emillyraissaa","emillyraissaa","Manaus, Brasil",-60.0217314,-3.1190275
"ArthGadelha","ArthGadelha","Manaus - Paris dos Trópicos",-60.0217314,-3.1190275
"doctorstanley","doctorstanley","Kansas City",-94.5785667,39.0997265
"uncleardegree","uncleardegree","Iron Mountain, Mi",-88.0659603,45.8202334
"penampilanmu","penampilanmu","Bandung",107.6191228,-6.9174639
"elsuperidolo","elsuperidolo","México, D.F.",-99.133208,19.4326077
"Tefenews","Tefenews","Tefé / Amazonas / Brazil",-65.6658568,-4.4606478
"Plenilunias","Plenilunias","México",-102.552784,23.634501
"sherophanes","sherophanes","qc | sox",-87.6346742,41.8306738
"Ibrah_Ossame","Ibrah_Ossame","Paris dos Trópicos - BR",-60.0217314,-3.1190275
"PaolaMendoza_L","PaolaMendoza_L","México",-102.552784,23.634501
"Jatapequara","Jatapequara","Manaus",-60.0217314,-3.1190275
"thegirlsun21","thegirlsun21","England, United Kingdom",-1.1743197,52.3555177
"YaliushkaMarie","YaliushkaMarie","Yabucoa, Puerto Rico",-65.8793288,18.0505201
"portald24am","portald24am","Manaus, Amazonas",-60.0217314,-3.1190275
"Mhaickz","Mhaickz","Republic of the Philippines",121.774017,12.879721
"EnfoqueNoticias","EnfoqueNoticias","Ciudad de México",-99.133208,19.4326077
"ivyblos","ivyblos","a soft place",-122.240765,46.968466
"smschimel","smschimel","Renton, Washington ",-122.2079218,47.4796927
"ronaldo282004","ronaldo282004","Manaus-Amazonas-Brasil",-60.0217314,-3.1190275
"usergenic","usergenic","San Francisco, CA",-122.4194155,37.7749295
"Medicare65Inc","Medicare65Inc","Wisconsin",-88.7878678,43.7844397
"ACritica","ACritica","Manaus - Amazonas - Brasil",-60.0217314,-3.1190275
"fatoamazonico","fatoamazonico","Manaus, Brasil",-60.0217314,-3.1190275
"delawareonline","delawareonline","Wilmington, Delaware",-75.5483909,39.744655
"ElPortalMx","ElPortalMx","San Luis Potosí, SLP",-100.9855409,22.1564699
"shezamegadun1","shezamegadun1","Brazil, IN",-87.1250154,39.523652
"def732dan","def732dan","NEW JERSEY",-74.4056612,40.0583238
"EugeneBu","EugeneBu","Wrightwood, CA",-117.6333884,34.3608341
"DiscoveryDrug","DiscoveryDrug","London",-0.1277583,51.5073509
"84Shogo","84Shogo","日本 北海道",141.3468074,43.0646147
"meganl612","meganl612","Carbondale, IL",-89.2167501,37.7272727
"rkwas1","rkwas1","Earth",-95.7243335,37.2321077
"Expression_Hgo","Expression_Hgo","México",-102.552784,23.634501
"chrastij","chrastij","Portland, OR",-122.6587185,45.5122308
"LGSentinel","LGSentinel","LGraves@richmondsentinel Richmond, British Columbia",-123.1536625,49.1707544
"senorjoey","senorjoey","Tangerang, Indonesia",106.6403236,-6.1701796
"MeganoticiasTOR","MeganoticiasTOR","Megacanal Laguna",-103.425054,25.537033
"notnaohme","notnaohme","ohio state",-83.0309143,40.0141905
"bactiman63","bactiman63","Tampa, FL",-82.4571776,27.950575
"by_aoc","by_aoc","Carolina Girl",-79.931272,32.779683
"TelemundoCC","TelemundoCC","Corpus Christi, TX",-97.396381,27.8005828
"CVNOTICIASOAX","CVNOTICIASOAX","Oaxaca de Juárez, Oaxaca",-96.7265889,17.0731842
"f_cascino","f_cascino","Roma",-95.9036356,36.0766378
"UTVToluca","UTVToluca","Lerma, México",-99.5244687,19.2913424
"keeperbookshelf","keeperbookshelf","Pittsburgh, PA",-79.9958864,40.4406248
"wcosta2","wcosta2","Manaus, Brazil",-60.0217314,-3.1190275
"edwardcholmes","edwardcholmes","Sydney, Australia",151.2092955,-33.8688197
"ChoiceVaccine","ChoiceVaccine","Canada",-106.346771,56.130366
"KaitlynSand11","KaitlynSand11","Onamia, MN",-93.6677455,46.0705151
"IMWHorvitz","IMWHorvitz","Moorestown, NJ",-74.948886,39.9688817
"lauviedovie","lauviedovie","Malaysia",101.975766,4.210484
"jaca_al","jaca_al","Tultitlán, México",-99.1668646,19.6392125
"Fox24News","Fox24News","NWA & River Valley",-94.1465401,36.1251254
"NikkiTheRealist","NikkiTheRealist","Reno, NV",-119.8138027,39.5296329
"Greengilly9","Greengilly9","Minot, ND",-101.2922906,48.2329668
"shige_magara","shige_magara","浅草＆横浜",139.7923907,35.7124805
"noticiashouston","noticiashouston","Houston",-95.3698028,29.7604267
"romeerizwan","romeerizwan","Boston, MA",-71.0588801,42.3600825
"juaneldeljarro","juaneldeljarro","Jardin de San Fco y @NOTICIEROS7 ",-122.4194155,37.7749295
"Lloydie_D","Lloydie_D","South East St Mary",-76.964306,18.3092711
"DrTanyaRossi","DrTanyaRossi","Guelph, Ontario",-80.2481666,43.5448048
"AlDiaNoticiasSL","AlDiaNoticiasSL","San Luis Potosí, México",-100.9855409,22.1564699
"kaseann_99","kaseann_99","SIUE",-89.995654,38.793103
"InfectDisNews","InfectDisNews","Thorofare, NJ",-75.1969346,39.8422093
"SopianaeNet","SopianaeNet","Pécs • Fünfkirchen",18.232266,46.0727345
"Mobile_AL_33601","Mobile_AL_33601","Mobile, AL",-88.0398912,30.6953657
"Boulder_80301","Boulder_80301","Boulder, CO",-105.2705456,40.0149856
"SmallRedOne","SmallRedOne","Taff's Well, Wales",-3.27196,51.545383
"werthermede5","werthermede5","Sassuolo, Emilia Romagna",10.7847741,44.54433
"kxly4news","kxly4news","Spokane, Washington",-117.4260465,47.6587802
"VertigoPolitico","VertigoPolitico","México, Distrito Federal",-99.133208,19.4326077
"Aquivaeluser","Aquivaeluser","La Port de Entrad",-118.2436849,34.0522342
"Portal_Politico","Portal_Politico","México",-102.552784,23.634501
"emsavalles","emsavalles","Ciudad valles, San Luis Potosí",-99.0018424,22.0025712
"darioarroba","darioarroba","Madrid, Comunidad de Madrid",-3.7037902,40.4167754
"pjriverag","pjriverag","Tampico, Tamaulipas",-97.861099,22.2331041
"SigloCoahuila","SigloCoahuila","Coahuila de Zaragoza, México",-101.7068294,27.058676
"ProMED_PORT","ProMED_PORT","mundial",-118.0008281,34.1465266
"_Phelan_","_Phelan_","Budapest, Hungary",19.040235,47.497912
"karencioux","karencioux","México D. F. ",-99.133208,19.4326077
"ReneeKaeAdams","ReneeKaeAdams","OH USA",-82.907123,40.4172871
"somosarandas","somosarandas","Arandas,Jalisco,Mexico",-102.3469498,20.7055616
"CasoPaloma","CasoPaloma","Moscow, ID",-117.000165,46.7323875
"Sope___A","Sope___A","Leicester, England",-1.1397592,52.6368778
"Selleman","Selleman","B💋nn, Nordrhein-Westfalen",7.6615938,51.4332367
"MYKIDSDOCTOR","MYKIDSDOCTOR","GEORGIA",-82.9000751,32.1656221
"GioElCogo","GioElCogo","Friuli",13.1033646,46.2259177
"LondonDrugs","LondonDrugs","Richmond, BC",-123.133569,49.1665898
"ORLXalapa","ORLXalapa","Xalapa, Veracruz",-96.9101806,19.5437751
"rancheritaxemu","rancheritaxemu","Piedras Negras, Mexico",-100.5408622,28.6916182
"ChickeringJr","ChickeringJr","Harlem, NYC",-73.9464769,40.8115504
"AndreynaGallo","AndreynaGallo","Venezuela",-66.58973,6.42375
"carlopagliani","carlopagliani","Reggio nell'Emilia",10.6296859,44.6989932
"889Noticias","889Noticias","Ciudad de México",-99.133208,19.4326077
"chynsukies","chynsukies","hareli: 080714 ♡ / @wonhized ♡",-96.8677895,33.1524273
"TheOnlyNiaNaomi","TheOnlyNiaNaomi","Virginia, USA",-78.6568942,37.4315734
"Jorge_Luna01","Jorge_Luna01","Saltillo, Coahuila. México ",-100.973678,25.4383234
"shcherbatskayas","shcherbatskayas","hell",-83.985,42.43472
"Deloused869","Deloused869","The Milky Way",-118.3903292,34.0550364
"erikmoldwarrior","erikmoldwarrior","Reno",-119.8138027,39.5296329
"heatherswifty","heatherswifty","Ithaca, New York",-76.5018807,42.4439614
"AlePinni","AlePinni","Italy",12.56738,41.87194
"hardydann","hardydann","Perdida en Toluca",-99.6804192,19.3022105
"mogbolarhan","mogbolarhan","Lagos, Nigeria",3.3792057,6.5243793
"AZannaman","AZannaman","Austria",14.550072,47.516231
"CMHCommunity","CMHCommunity","Astoria, OR",-123.8312534,46.1878841
"DiisMtz","DiisMtz","Toronto",-79.3831843,43.653226
"JoeSkurz_KMOT","JoeSkurz_KMOT","Minot, ND",-101.2922906,48.2329668
"Siete24mx","Siete24mx","México",-102.552784,23.634501
"freecycleamanda","freecycleamanda","London, UK",-0.1277583,51.5073509
"emanuelmendoza1","emanuelmendoza1","CDMX",-99.133208,19.4326077
"_UmbraWitch","_UmbraWitch","Rovato, Lombardia",10.0171485,45.5306402
"iPractitioner","iPractitioner","Portland, ME",-70.2568189,43.6590993
"TelemarNoticias","TelemarNoticias","Campeche Tel: 9818114701",-90.5349087,19.8301251
"noticiascanal10","noticiascanal10","Cancún Centro, Benito Juárez",-86.8515279,21.161908
"KaneCoHealth","KaneCoHealth","Aurora, Illinois",-88.3200715,41.7605849
"Tucanal10","Tucanal10","Cancún Quintana Roo",-86.8515279,21.161908
"IsItTJ","IsItTJ","WA",-120.7401385,47.7510741
"MinnieSkeptic","MinnieSkeptic","Minneapolis, MN",-93.2650108,44.977753
"AkWeeklyNews","AkWeeklyNews","New Zealand",174.885971,-40.900557
"Prokrastinateu1","Prokrastinateu1","Hansaplatz",10.0115752,53.5544675
"Spanishcountry","Spanishcountry","Eaubonne, 95, France",2.2779189,48.992128
"MyHealthyTours","MyHealthyTours","Venezuela",-66.58973,6.42375
"grupomanos","grupomanos","Venezuela",-66.58973,6.42375
"selodicitu","selodicitu","Milano, Lombardia",9.189982,45.4642035
"NicoleFalconM","NicoleFalconM","Querétaro Arteaga, México",-100.3898876,20.5888184
"repordigital","repordigital","Mexico DF",-99.133208,19.4326077
"EFEMexico","EFEMexico","Mexico",-102.552784,23.634501
"Gino25482757","Gino25482757","Veneto, Italy",12.3152595,45.4414662
"aelledesign","aelledesign","Ostuni, Apulia",17.5779979,40.7295235
"leslierachelle","leslierachelle","Portland, OR",-122.6587185,45.5122308
"liveunict","liveunict","Catania",15.0830304,37.5078772
"barrera_gonza","barrera_gonza","CdMX",-99.133208,19.4326077
"letteratur_arte","letteratur_arte","Roma",-95.9036356,36.0766378
"suzie_x15","suzie_x15","New York, USA",-74.0059728,40.7127753
"SoResearchNews","SoResearchNews","Ala., Md., N.C., Ga.,Texas",-79.0192997,35.7595731
"AUndici","AUndici","Rome",12.4963655,41.9027835
"DrBGellin","DrBGellin","Washington, DC",-77.0368707,38.9071923
"annagollins","annagollins","camp half-bloods",-84.2152691,33.9431463
"elreportero","elreportero","Mexico",-102.552784,23.634501
"PURECompRx","PURECompRx","Myrtle Beach, SC",-78.8866943,33.6890603
"Fhumura","Fhumura","Rwanda",29.873888,-1.940278
"forosdesalud","forosdesalud","Mexico",-102.552784,23.634501
"FConfiablesNews","FConfiablesNews","Global",-95.6400855,37.0329949
"bichoscientist","bichoscientist","México",-102.552784,23.634501
"KFYRTV","KFYRTV","Bismarck, North Dakota",-100.7837392,46.8083268
"aaronomas","aaronomas","Mexicali, Baja California",-115.4522623,32.6245389
"bakalice","bakalice","Italy",12.56738,41.87194
"nolwazi365","nolwazi365","Johannesburg, South Africa",28.0473051,-26.2041028
"ConcentradoNoti","ConcentradoNoti","Colima, México",-104.0072348,19.1222634
"Carmen_Hern","Carmen_Hern","Mexico City",-99.133208,19.4326077
"lj_tan","lj_tan","Chicago, IL",-87.6297982,41.8781136
"davideb1968","davideb1968","Bologna, Emilia Romagna",11.3426162,44.494887
"CPDENP","CPDENP","Soledad de Graciano Sánchez",-100.9417767,22.1807042
"Paradox_GameNet","Paradox_GameNet","Planet Earth",-117.8427306,33.7302464
"LiderQR","LiderQR","Mexico",-102.552784,23.634501
"SanofiUS","SanofiUS","Bridgewater, NJ",-74.6049061,40.5939636
"jachedeleo","jachedeleo","Foggia, Puglia",15.5446302,41.4621984
"Linds_E_Parker","Linds_E_Parker","Sioux City, Iowa",-96.4049408,42.4963416
"OSUEMEdu","OSUEMEdu","Columbus, OH",-82.9987942,39.9611755
"AleRodriguez5","AleRodriguez5","Paris, France",2.3522219,48.856614
"FVilardo1979","FVilardo1979","Calabria, Italia",16.3463791,39.3087714
"MLHealthUnit","MLHealthUnit","London and Middlesex County",-81.2452768,42.9849233
"nottinghilI","nottinghilI","Milano",-75.163389,39.9629406
"AgentFoo","AgentFoo","Wankendorf, Deutschland",10.207897,54.1126444
"Stefano0323","Stefano0323","Milano, Lombardia",9.189982,45.4642035
"apemke","apemke","Florida, USA",-81.5157535,27.6648274
"killa_kalle","killa_kalle","Rostock",12.0991466,54.0924406
"ioio57134098","ioio57134098","Italia",12.56738,41.87194
"JulioCesar_Ruiz","JulioCesar_Ruiz","PERÚ",-75.015152,-9.189967
"Calma_Piatta","Calma_Piatta","¿? Qui ",-88.011943,43.825169
"RJtheFireDog","RJtheFireDog","LA and New York City",-73.977617,40.7762676
"mathematista","mathematista","Memphis, TN",-90.0489801,35.1495343
"TelediarioGDL","TelediarioGDL","Guadalajara, Jalisco",-103.3496092,20.6596988
"RossJonesUK","RossJonesUK","Portishead, Bristol",-2.767948,51.485155
"sabinvaccine","sabinvaccine","Washington, DC",-77.0368707,38.9071923
"Fundacao_Gratas","Fundacao_Gratas","São Luís-MA/Toronto-ON",-44.2829046,-2.5391099
"AAAHande","AAAHande","İstanbul",28.9783589,41.0082376
"AlrightNowHQ","AlrightNowHQ","Across the Universe",-118.495155,34.0126379
"hesvnlight_","hesvnlight_","Los Angeles, CA",-118.2436849,34.0522342
"thesoul77","thesoul77","National City, CA.",-117.0991967,32.6781085
"w0rstchick","w0rstchick","20.06.2014 München ",11.5819805,48.1351253
"SeemaJJIC","SeemaJJIC","New York, New Jersey",-74.0143064,40.7878788
"WCSNewsroom","WCSNewsroom","Global",-95.6400855,37.0329949
"MoioIsabella","MoioIsabella","Milano... O quasi ",9.189982,45.4642035
"SigloDurango","SigloDurango","Durango, México",-104.6587821,24.5592665
"mercola","mercola","Chicago, IL",-87.6297982,41.8781136
"ElDespertarQRoo","ElDespertarQRoo","Quintana Roo, México",-88.4791376,19.1817393
"Alexanderspie","Alexanderspie","City of Glass & Degrassi High",-95.9751989,36.1569627
"Itz_Realone","Itz_Realone","Planet Earth",-117.8427306,33.7302464
"cuoredivetro_","cuoredivetro_","Mangiando pizza.",-74.4632691,40.8083904
"PawsU","PawsU","Central Wisconsin",-89.67268,44.784201
"ArefaSeleho","ArefaSeleho","Johannesburg",28.0473051,-26.2041028
"CDCasthma","CDCasthma","United States",-95.712891,37.09024
"Jess_DiPalma","Jess_DiPalma","north tonawanda",-78.8642033,43.038668
"ShillingCurate","ShillingCurate","Northumberland, England",-2.0784138,55.2082542
"TSystem","TSystem","Dallas, Texas",-96.7969879,32.7766642
"salliegoetsch","salliegoetsch","Oakley, CA (California Delta)",-121.7292087,38.0098737
"VintagePasta","VintagePasta","United States",-95.712891,37.09024
"portalzacarias","portalzacarias","Manaus (AM) - Brasil",-60.0217314,-3.1190275
"louriosp","louriosp","Mexico",-102.552784,23.634501
"classicsoundrad","classicsoundrad","Los Mochis, Sinaloa. MÉXICO.",-108.985882,25.7904657
"fynralyl","fynralyl","DFW area",-96.9209135,32.7078751
"psynister","psynister","Waxahachie, Texas",-96.8483311,32.3865312
"arynpeters","arynpeters","Decatur, IL",-88.9548001,39.8403147
"CiudadTV212","CiudadTV212","Miguel Hidalgo",-99.2083953,19.4306575
"PEMTweets","PEMTweets","Cincinnati, OH",-84.5120196,39.1031182
"beasonsaver","beasonsaver","Grand Blanc, MI",-83.6299518,42.9275277
"rosalesarballo","rosalesarballo","Culiacán, Sinaloa",-107.3940117,24.8090649
"EsqJeanne","EsqJeanne","Boca Raton, FL",-80.1289321,26.3683064
"TlalpanAl","TlalpanAl","Tlalpan, Distrito Federal",-99.2114234,19.2790911
"GilbertoMoretti","GilbertoMoretti","Antica Rampa Libreria Caffè",11.4897909,45.0944513
"kporterEHS","kporterEHS","Huntington Beach, CA",-117.9988026,33.6594835
"AgroMonarca1","AgroMonarca1","Zapopan, Jalisco",-103.416501,20.6719563
"aimar17582","aimar17582","Genova, Liguria ⚓",8.946256,44.4056499
"nicolaferrini","nicolaferrini","Roma",-95.9036356,36.0766378
"WhiteLionMXX","WhiteLionMXX","Mexico City",-99.133208,19.4326077
"denissechaconn","denissechaconn","Portland, OR",-122.6587185,45.5122308
"MeganoticiasTEP","MeganoticiasTEP","Tepic, Nayarit",-104.8945887,21.5041651
"ImmunizeCOKids","ImmunizeCOKids","Colorado",-105.7820674,39.5500507
"SMART_MD","SMART_MD","United States",-95.712891,37.09024
"VanariaDomenico","VanariaDomenico","Catania, Sicily",15.0830304,37.5078772
"AwzRocks","AwzRocks","Neosho, MO",-94.367996,36.8689554
"QuirinoOC","QuirinoOC","Culiacán, Sinaloa",-107.3940117,24.8090649
"ArSeeTea","ArSeeTea","USA",-95.712891,37.09024
"demitrariel","demitrariel","Kokomo",-86.1336033,40.486427
"CDCFlu","CDCFlu","Atlanta, GA",-84.3879824,33.7489954
"bcbssc","bcbssc","South Carolina, USA",-81.1637245,33.836081
"SITEURJAL","SITEURJAL","Guadalajara, Jalisco",-103.3496092,20.6596988
"TheWCS","TheWCS","Worldwide",-95.266826,36.249758
"HVWilliamsburg","HVWilliamsburg","Lincoln, NE",-96.7025955,40.813616
"Tiger_Medical","Tiger_Medical","Irvington, NJ",-74.2286435,40.7263249
"AntonioHau6","AntonioHau6","Tepic, Nayarit",-104.8945887,21.5041651
"MANA_Clinics","MANA_Clinics","Northwest Arkansas",-94.2333355,36.0148605
